source_relation,amazon_order_id,order_item_id,asin,seller_sku,title,product_info_detail_number_of_items,scheduled_delivery_start_date,scheduled_delivery_end_date,quantity_ordered,quantity_shipped,item_price_amount,item_price_currency_code,item_tax_amount,item_tax_currency_code,shipping_discount_amount,shipping_discount_currency_code,shipping_discount_tax_amount,shipping_discount_tax_currency_code,shipping_price_amount,shipping_price_currency_code,shipping_tax_amount,shipping_tax_currency_code,promotion_discount_amount,promotion_discount_currency_code,promotion_discount_tax_amount,promotion_discount_tax_currency_code,condition_id,condition_note,condition_subtype_id,buyer_requested_cancel_reason,is_buyer_requested_cancel,deemed_reseller_category,ioss_number,is_gift,is_transparency,is_serial_number_required,store_chain_store_id,tax_collection_model,tax_collection_responsible_party
amazon_selling_partner.public,ORDER00177,ITEM00333,B0E7STG5859,SKU-9753,Bluetooth Speaker,4,2025-01-27,2025-01-31,7,1,378.860000,USD,49.490000,,7.060000,USD,1.400000,USD,8.540000,USD,0.830000,USD,4.650000,USD,1.550000,USD,Collectible,Note for condition 76,Open Box,Found cheaper,f,UOSS,IOSS-82427,f,f,f,Store-50,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00178,ITEM00334,B0E7STG4924,SKU-2667,Bluetooth Speaker,4,2025-01-24,2025-01-29,1,0,389.560000,USD,32.890000,,7.800000,USD,0.660000,USD,1.030000,USD,2.320000,USD,13.850000,USD,2.310000,USD,Used,Note for condition 30,Acceptable,Changed mind,t,IOSS,IOSS-41846,f,t,f,Store-84,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00178,ITEM00335,B0E7STG3847,SKU-3275,Phone Case,10,2025-01-26,2025-01-31,3,1,238.150000,USD,2.710000,,9.880000,USD,0.840000,USD,6.230000,USD,1.680000,USD,19.720000,USD,0.050000,USD,Club,Note for condition 52,Other,Found cheaper,t,UOSS,IOSS-66461,t,f,t,Store-75,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00179,ITEM00336,B0E7STG3891,SKU-7370,Wireless Mouse,7,2025-01-25,2025-01-29,6,4,349.090000,USD,22.020000,,4.850000,USD,1.740000,USD,16.330000,USD,0.440000,USD,16.150000,USD,3.670000,USD,Refurbished,Note for condition 49,Refurbished,Changed mind,t,UOSS,IOSS-78419,t,f,f,Store-48,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00179,ITEM00337,B0E7STG6077,SKU-4982,Phone Case,7,2025-01-28,2025-02-01,5,2,98.000000,USD,10.180000,,0.140000,USD,0.210000,USD,11.350000,USD,0.730000,USD,19.820000,USD,-3001.970000,USD,New,Note for condition 5,Club,Delayed delivery,f,IOSS,IOSS-95905,t,t,f,Store-47,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00179,ITEM00338,B0E7STG8028,SKU-2159,Bluetooth Speaker,7,2025-01-25,2025-02-01,9,8,214.050000,USD,31.110000,,4.560000,USD,0.660000,USD,16.950000,USD,2.370000,USD,16.860000,USD,1.910000,USD,Club,Note for condition 51,Any,Found cheaper,t,UOSS,IOSS-38340,t,t,t,Store-87,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00179,ITEM00339,B0E7STG1668,SKU-1951,Wireless Mouse,9,2025-01-23,2025-01-31,10,8,177.580000,USD,2.600000,,2.000000,USD,1.670000,USD,1.760000,USD,0.020000,USD,12.260000,USD,1.480000,USD,Refurbished,Note for condition 59,OEM,Changed mind,t,UOSS,IOSS-22344,t,t,t,Store-19,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00179,ITEM00340,B0E7STG7338,SKU-2670,Phone Case,2,2025-01-26,2025-01-31,10,3,192.470000,USD,11.430000,,1.820000,USD,1.030000,USD,16.030000,USD,4.240000,USD,19.540000,USD,0.180000,USD,Preorder,Note for condition 64,Any,Found cheaper,f,UOSS,IOSS-83268,f,f,t,Store-85,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00180,ITEM00341,B0E7STG9806,SKU-3357,Laptop Stand,1,2025-01-27,2025-02-02,10,3,253.320000,USD,9.530000,,0.890000,USD,0.450000,USD,19.140000,USD,3.010000,USD,12.240000,USD,4.560000,USD,Used,Note for condition 24,Any,Found cheaper,t,IOSS,IOSS-71047,f,f,t,Store-58,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00180,ITEM00342,B0E7STG2324,SKU-7700,Laptop Stand,2,2025-01-26,2025-01-31,5,0,196.050000,USD,18.030000,,9.410000,USD,0.560000,USD,12.130000,USD,4.430000,USD,19.090000,USD,2.130000,USD,Used,Note for condition 39,Other,Delayed delivery,t,IOSS,IOSS-58617,f,f,f,Store-19,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00180,ITEM00343,B0E7STG5768,SKU-5333,Phone Case,7,2025-01-24,2025-02-01,2,1,192.800000,USD,5.900000,,4.990000,USD,0.940000,USD,12.840000,USD,0.460000,USD,4.210000,USD,4.710000,USD,Refurbished,Note for condition 58,Club,Found cheaper,t,UOSS,IOSS-99956,f,t,f,Store-72,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00181,ITEM00344,B0E7STG9141,SKU-1149,Phone Case,1,2025-01-25,2025-02-02,6,6,211.910000,USD,48.050000,,8.240000,USD,0.230000,USD,16.040000,USD,2.260000,USD,17.760000,USD,1.310000,USD,Collectible,Note for condition 75,Refurbished,Found cheaper,f,UOSS,IOSS-60489,f,t,f,Store-45,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00181,ITEM00345,B0E7STG6564,SKU-2392,Bluetooth Speaker,3,2025-01-28,2025-01-29,5,0,228.750000,USD,40.970000,,-9.080000,USD,-0.940000,USD,-4.520000,USD,-2.850000,USD,11.010000,USD,-3.030000,USD,New,Note for condition 0,New,Delayed delivery,f,IOSS,IOSS-43539,f,f,t,Store-78,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00181,ITEM00346,B0E7STG9204,SKU-2033,Bluetooth Speaker,3,2025-01-28,2025-02-02,3,0,152.600000,USD,34.100000,,6.610000,USD,0.860000,USD,17.200000,USD,1.160000,USD,3.150000,USD,2.230000,USD,Collectible,Note for condition 77,Any,Delayed delivery,t,UOSS,IOSS-65398,t,f,t,Store-53,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00182,ITEM00347,B0E7STG9619,SKU-2172,Bluetooth Speaker,10,2025-01-27,2025-01-29,7,0,395.580000,USD,12.160000,,5.650000,USD,1.380000,USD,5.790000,USD,3.670000,USD,3.140000,USD,1.640000,USD,Collectible,Note for condition 88,Refurbished,Found cheaper,f,UOSS,IOSS-53336,f,f,t,Store-15,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00182,ITEM00348,B0E7STG5724,SKU-5119,Bluetooth Speaker,8,2025-01-26,2025-02-02,5,0,448.100000,USD,13.150000,,0.700000,USD,0.710000,USD,1.090000,USD,3.460000,USD,2.330000,USD,0.990000,USD,Used,Note for condition 34,Warranty,Found cheaper,t,IOSS,IOSS-30255,f,t,t,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00182,ITEM00349,B0E7STG5079,SKU-8241,Phone Case,4,2025-01-28,2025-01-29,3,3,411.130000,USD,6.090000,,6.320000,USD,1.840000,USD,0.090000,USD,2.830000,USD,8.510000,USD,4.940000,USD,Preorder,Note for condition 66,New,Found cheaper,t,UOSS,IOSS-61892,f,t,t,Store-97,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00183,ITEM00350,B0E7STG2785,SKU-5968,Phone Case,1,2025-01-27,2025-02-02,10,1,113.840000,USD,42.700000,,7.550000,USD,0.840000,USD,2.190000,USD,0.260000,USD,14.690000,USD,4.850000,USD,Club,Note for condition 12,Other,Delayed delivery,f,IOSS,IOSS-56140,f,t,f,Store-39,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00183,ITEM00351,B0E7STG1350,SKU-7482,Bluetooth Speaker,4,2025-01-25,2025-02-02,7,4,201.390000,USD,2.050000,,1.420000,USD,1.050000,USD,4.050000,USD,0.770000,USD,9.920000,USD,1.430000,USD,Used,Note for condition 38,Any,Delayed delivery,f,IOSS,IOSS-30498,f,t,f,Store-5,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00183,ITEM00352,B0E7STG5567,SKU-6769,Bluetooth Speaker,6,2025-01-26,2025-01-29,5,0,105.780000,USD,9.740000,,6.560000,USD,1.810000,USD,1.390000,USD,0.530000,USD,11.720000,USD,0.730000,USD,Preorder,Note for condition 69,Acceptable,Delayed delivery,f,UOSS,IOSS-58852,f,f,t,Store-84,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00183,ITEM00353,B0E7STG4113,SKU-6752,Phone Case,1,2025-01-27,2025-02-02,1,0,299.250000,USD,28.960000,,7.550000,USD,0.840000,USD,2.190000,USD,0.260000,USD,14.690000,USD,4.850000,USD,Club,Note for condition 12,Other,Delayed delivery,f,IOSS,IOSS-56140,f,t,f,Store-39,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00183,ITEM00354,B0E7STG3648,SKU-4926,Bluetooth Speaker,4,2025-01-24,2025-01-29,3,3,257.000000,USD,44.470000,,7.800000,USD,0.660000,USD,1.030000,USD,2.320000,USD,13.850000,USD,2.310000,USD,Used,Note for condition 30,Acceptable,Changed mind,t,IOSS,IOSS-41846,f,t,f,Store-84,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00184,ITEM00355,B0E7STG8318,SKU-1037,Laptop Stand,2,2025-01-24,2025-01-30,6,4,89.010000,USD,10.350000,,0.300000,USD,0.450000,USD,14.740000,USD,3.280000,USD,0.710000,USD,1.550000,USD,Refurbished,Note for condition 57,Poor,Changed mind,t,UOSS,IOSS-46900,t,f,t,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00184,ITEM00356,B0E7STG3559,SKU-8910,Phone Case,6,2025-01-28,2025-01-31,5,0,408.040000,USD,38.960000,,0.020000,USD,1.280000,USD,7.970000,USD,1.260000,USD,10.110000,USD,4.690000,USD,Club,Note for condition 55,Very Good,Changed mind,t,UOSS,IOSS-54204,f,t,f,Store-13,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00184,ITEM00357,B0E7STG9206,SKU-3653,Phone Case,4,2025-01-26,2025-02-01,9,4,168.880000,USD,29.540000,,6.580000,USD,1.920000,USD,5.230000,USD,4.630000,USD,14.910000,USD,0.030000,USD,Preorder,Note for condition 62,Refurbished,Changed mind,f,UOSS,IOSS-67527,f,f,t,Store-100,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00185,ITEM00358,B0E7STG4393,SKU-1685,Phone Case,6,2025-01-25,2025-02-01,4,4,382.630000,USD,10.410000,,2.150000,USD,0.740000,USD,9.170000,USD,4.960000,USD,18.920000,USD,1.760000,USD,Used,Note for condition 42,Very Good,Changed mind,t,IOSS,IOSS-36633,f,f,t,Store-80,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00185,ITEM00359,B0E7STG8606,SKU-9907,Wireless Mouse,7,2025-01-24,2025-01-31,6,6,371.540000,USD,21.730000,,1.840000,USD,0.420000,USD,2.010000,USD,1.870000,USD,1.450000,USD,1.790000,USD,Refurbished,Note for condition 46,OEM,Changed mind,f,UOSS,IOSS-16200,f,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00185,ITEM00360,B0E7STG3071,SKU-4086,Wireless Mouse,3,2025-01-27,2025-02-01,3,0,151.540000,USD,45.110000,,1.720000,USD,0.150000,USD,13.190000,USD,1.660000,USD,7.450000,USD,0.350000,USD,Refurbished,Note for condition 60,Warranty,Changed mind,f,UOSS,IOSS-74046,t,f,t,Store-89,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00185,ITEM00361,B0E7STG6977,SKU-4417,Phone Case,4,2025-01-26,2025-02-01,2,1,273.170000,USD,6.940000,,6.580000,USD,1.920000,USD,5.230000,USD,4.630000,USD,14.910000,USD,0.030000,USD,Preorder,Note for condition 62,Refurbished,Changed mind,f,UOSS,IOSS-67527,f,f,t,Store-100,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00185,ITEM00362,B0E7STG5005,SKU-4620,Bluetooth Speaker,7,2025-01-23,2025-01-31,3,3,250.520000,USD,39.270000,,1000.010000,USD,1000.130000,USD,1700.760000,USD,2111.190000,USD,3000.750000,USD,-0.320000,USD,New,Note for condition 1,Mint,Found cheaper,t,IOSS,IOSS-11208,f,f,t,Store-83,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00186,ITEM00363,B0E7STG7611,SKU-1068,Laptop Stand,8,2025-01-28,2025-01-31,7,4,382.880000,USD,39.710000,,8.910000,USD,0.210000,USD,11.110000,USD,2.120000,USD,5.160000,USD,2.250000,USD,Used,Note for condition 26,New,Changed mind,t,IOSS,IOSS-23171,t,f,f,Store-50,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00186,ITEM00364,B0E7STG1392,SKU-7406,Bluetooth Speaker,1,2025-01-26,2025-02-01,1,1,83.540000,USD,8.040000,,2.510000,USD,1.090000,USD,5.620000,USD,2.040000,USD,2.420000,USD,3.340000,USD,Collectible,Note for condition 81,Very Good,Changed mind,t,UOSS,IOSS-52174,f,f,t,Store-64,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00187,ITEM00365,B0E7STG3934,SKU-3267,Phone Case,9,2025-01-25,2025-02-02,4,3,238.480000,USD,48.700000,,7.610000,USD,0.670000,USD,19.400000,USD,4.800000,USD,3.150000,USD,3.730000,USD,Used,Note for condition 44,Poor,Changed mind,f,UOSS,IOSS-72636,f,f,t,Store-66,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00187,ITEM00366,B0E7STG1111,SKU-2636,Laptop Stand,2,2025-01-24,2025-01-30,1,0,275.750000,USD,28.790000,,0.300000,USD,0.450000,USD,14.740000,USD,3.280000,USD,0.710000,USD,1.550000,USD,Refurbished,Note for condition 57,Poor,Changed mind,t,UOSS,IOSS-46900,t,f,t,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00187,ITEM00367,B0E7STG5115,SKU-1363,Bluetooth Speaker,6,2025-01-28,2025-01-31,9,3,390.130000,USD,15.220000,,9.810000,USD,0.790000,USD,6.440000,USD,1.720000,USD,2.910000,USD,0.830000,USD,Club,Note for condition 91,Other,Delayed delivery,f,UOSS,IOSS-86984,t,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00187,ITEM00368,B0E7STG7554,SKU-5966,Bluetooth Speaker,4,2025-01-26,2025-01-30,6,3,49.330000,USD,19.630000,,2.330000,USD,1.180000,USD,11.890000,USD,0.100000,USD,18.730000,USD,0.470000,USD,Club,Note for condition 11,Any,Changed mind,t,IOSS,IOSS-90169,t,f,t,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00187,ITEM00369,B0E7STG9214,SKU-8684,Laptop Stand,9,2025-01-27,2025-02-01,10,6,21.530000,USD,15.710000,,1.190000,USD,0.530000,USD,2.060000,USD,4.380000,USD,11.740000,USD,1.870000,USD,Collectible,Note for condition 87,Refurbished Warrnty,Found cheaper,t,UOSS,IOSS-15580,f,f,t,Store-99,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00188,ITEM00370,B0E7STG2624,SKU-5622,Laptop Stand,3,2025-01-27,2025-01-30,9,7,279.280000,USD,41.380000,,1.830000,USD,1.760000,USD,12.870000,USD,4.390000,USD,14.460000,USD,0.250000,USD,Used,Note for condition 27,New,Found cheaper,f,IOSS,IOSS-61231,f,f,f,Store-4,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00189,ITEM00371,B0E7STG7212,SKU-7466,Phone Case,2,2025-01-27,2025-01-29,1,0,208.070000,USD,34.700000,,7.110000,USD,0.030000,USD,5.160000,USD,1.520000,USD,2.890000,USD,2.150000,USD,Collectible,Note for condition 83,Poor,Changed mind,f,UOSS,IOSS-15130,f,t,t,Store-43,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00189,ITEM00372,B0E7STG6727,SKU-3347,Wireless Mouse,3,2025-01-27,2025-02-01,4,4,437.220000,USD,43.810000,,1.720000,USD,0.150000,USD,13.190000,USD,1.660000,USD,7.450000,USD,0.350000,USD,Refurbished,Note for condition 60,Warranty,Changed mind,f,UOSS,IOSS-74046,t,f,t,Store-89,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00189,ITEM00373,B0E7STG6175,SKU-9722,Phone Case,5,2025-01-26,2025-01-30,6,4,364.410000,USD,34.630000,,7.080000,USD,0.250000,USD,0.260000,USD,2.710000,USD,3.120000,USD,0.860000,USD,New,Note for condition 15,Very Good,Found cheaper,f,IOSS,IOSS-27259,t,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00189,ITEM00374,B0E7STG5354,SKU-6280,Bluetooth Speaker,1,2025-01-23,2025-01-29,10,7,63.220000,USD,33.110000,,0.900000,USD,1.670000,USD,7.040000,USD,3.990000,USD,11.590000,USD,1.150000,USD,Used,Note for condition 31,Poor,Delayed delivery,f,IOSS,IOSS-17820,t,t,t,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00189,ITEM00375,B0E7STG2627,SKU-6499,Laptop Stand,2,2025-01-24,2025-01-30,1,0,24.760000,USD,8.920000,,0.300000,USD,0.450000,USD,14.740000,USD,3.280000,USD,0.710000,USD,1.550000,USD,Refurbished,Note for condition 57,Poor,Changed mind,t,UOSS,IOSS-46900,t,f,t,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00190,ITEM00376,B0E7STG2045,SKU-3316,Phone Case,7,2025-01-24,2025-02-01,10,1,271.150000,USD,48.710000,,4.990000,USD,0.940000,USD,12.840000,USD,0.460000,USD,4.210000,USD,4.710000,USD,Refurbished,Note for condition 58,Club,Found cheaper,t,UOSS,IOSS-99956,f,t,f,Store-72,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00190,ITEM00377,B0E7STG4826,SKU-9327,Bluetooth Speaker,10,2025-01-27,2025-02-02,5,5,361.740000,USD,5.660000,,8.810000,USD,1.310000,USD,14.350000,USD,1.950000,USD,13.170000,USD,2.130000,USD,Refurbished,Note for condition 56,Acceptable,Changed mind,t,UOSS,IOSS-98999,f,f,f,Store-53,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00190,ITEM00378,B0E7STG4740,SKU-2238,Laptop Stand,1,2025-01-28,2025-01-30,10,4,394.620000,USD,10.320000,,6.490000,USD,0.220000,USD,19.470000,USD,2.060000,USD,1.460000,USD,3.340000,USD,Used,Note for condition 36,Refurbished,Found cheaper,f,IOSS,IOSS-98530,f,t,f,Store-77,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00190,ITEM00379,B0E7STG5715,SKU-9114,Bluetooth Speaker,4,2025-01-24,2025-02-01,8,0,173.630000,USD,9.590000,,3.460000,USD,0.080000,USD,5.790000,USD,2.100000,USD,13.170000,USD,1.120000,USD,Collectible,Note for condition 89,Open Box,Changed mind,t,UOSS,IOSS-41167,t,f,t,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00190,ITEM00380,B0E7STG1328,SKU-7644,Laptop Stand,5,2025-01-28,2025-01-31,10,7,45.610000,USD,20.870000,,3.590000,USD,0.930000,USD,0.930000,USD,0.860000,USD,2.860000,USD,4.330000,USD,Collectible,Note for condition 85,OEM,Changed mind,f,UOSS,IOSS-86561,f,f,f,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00191,ITEM00381,B0E7STG2990,SKU-4803,Bluetooth Speaker,9,2025-01-26,2025-01-30,5,1,99.630000,USD,19.110000,,9.770000,USD,1.290000,USD,19.810000,USD,3.510000,USD,10.360000,USD,3.690000,USD,Club,Note for condition 53,New,Delayed delivery,f,UOSS,IOSS-29635,t,f,f,Store-89,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00191,ITEM00382,B0E7STG8769,SKU-5611,Wireless Mouse,7,2025-01-26,2025-01-29,6,5,218.120000,USD,27.020000,,2.430000,USD,1.130000,USD,4.040000,USD,0.120000,USD,0.060000,USD,0.500000,USD,Preorder,Note for condition 65,Other,Found cheaper,f,UOSS,IOSS-35460,f,f,f,Store-10,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00191,ITEM00383,B0E7STG8004,SKU-3859,Wireless Mouse,4,2025-01-24,2025-01-31,4,0,304.500000,USD,29.120000,,3.190000,USD,0.410000,USD,4.290000,USD,0.400000,USD,0.370000,USD,4.340000,USD,New,Note for condition 6,OEM,Found cheaper,t,IOSS,IOSS-74555,f,f,f,Store-92,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00191,ITEM00384,B0E7STG4159,SKU-1737,Laptop Stand,1,2025-01-27,2025-02-02,2,1,166.120000,USD,7.220000,,0.890000,USD,0.450000,USD,19.140000,USD,3.010000,USD,12.240000,USD,4.560000,USD,Used,Note for condition 24,Any,Found cheaper,t,IOSS,IOSS-71047,f,f,t,Store-58,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00191,ITEM00385,B0E7STG6339,SKU-4896,Wireless Mouse,7,2025-01-26,2025-01-29,7,5,238.260000,USD,2.360000,,2.430000,USD,1.130000,USD,4.040000,USD,0.120000,USD,0.060000,USD,0.500000,USD,Preorder,Note for condition 65,Other,Found cheaper,f,UOSS,IOSS-35460,f,f,f,Store-10,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00192,ITEM00386,B0E7STG5871,SKU-7372,Wireless Mouse,5,2025-01-23,2025-02-01,5,0,234.100000,USD,18.660000,,6.430000,USD,0.660000,USD,10.820000,USD,4.530000,USD,10.050000,USD,3.850000,USD,Used,Note for condition 43,Acceptable,Found cheaper,t,UOSS,IOSS-60775,t,t,t,Store-92,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00192,ITEM00387,B0E7STG3185,SKU-8937,Phone Case,3,2025-01-27,2025-01-31,6,5,13.690000,USD,42.300000,,8.410000,USD,0.040000,USD,14.350000,USD,0.530000,USD,5.290000,USD,3.040000,USD,New,Note for condition 10,Open Box,Delayed delivery,f,IOSS,IOSS-63914,t,f,t,Store-54,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00192,ITEM00388,B0E7STG3280,SKU-9144,Laptop Stand,1,2025-01-25,2025-01-29,10,7,363.500000,USD,7.400000,,2.690000,USD,0.330000,USD,1.110000,USD,0.890000,USD,9.150000,USD,3.590000,USD,Preorder,Note for condition 63,Open Box,Delayed delivery,f,UOSS,IOSS-63406,f,f,t,Store-75,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00192,ITEM00389,B0E7STG9625,SKU-6765,Laptop Stand,6,2025-01-26,2025-02-01,4,3,314.390000,USD,25.400000,,7.120000,USD,0.510000,USD,3.050000,USD,0.960000,USD,1.250000,USD,3.670000,USD,Club,Note for condition 99,Warranty,Found cheaper,f,UOSS,IOSS-80566,t,t,f,Store-46,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00192,ITEM00390,B0E7STG4900,SKU-4578,Bluetooth Speaker,1,2025-01-27,2025-01-29,7,6,370.950000,USD,44.090000,,0.110000,USD,1.610000,USD,0.230000,USD,3.340000,USD,3.980000,USD,4.580000,USD,Used,Note for condition 29,Very Good,Found cheaper,t,IOSS,IOSS-86958,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00193,ITEM00391,B0E7STG1737,SKU-1934,Wireless Mouse,2,2025-01-24,2025-02-02,3,2,478.210000,USD,34.040000,,0.940000,USD,0.810000,USD,17.940000,USD,3.650000,USD,11.930000,USD,0.720000,USD,Club,Note for condition 92,New,Found cheaper,f,UOSS,IOSS-17974,f,t,f,Store-91,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00193,ITEM00392,B0E7STG3878,SKU-6487,Bluetooth Speaker,6,2025-01-26,2025-01-29,6,3,458.590000,USD,32.230000,,6.560000,USD,1.810000,USD,1.390000,USD,0.530000,USD,11.720000,USD,0.730000,USD,Preorder,Note for condition 69,Acceptable,Delayed delivery,f,UOSS,IOSS-58852,f,f,t,Store-84,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00193,ITEM00393,B0E7STG2367,SKU-6642,Wireless Mouse,2,2025-01-24,2025-02-02,6,0,417.390000,USD,36.060000,,0.940000,USD,0.810000,USD,17.940000,USD,3.650000,USD,11.930000,USD,0.720000,USD,Club,Note for condition 92,New,Found cheaper,f,UOSS,IOSS-17974,f,t,f,Store-91,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00193,ITEM00394,B0E7STG1600,SKU-7261,Wireless Mouse,5,2025-01-23,2025-01-31,10,5,244.470000,USD,27.180000,,8.730000,USD,0.160000,USD,13.110000,USD,4.630000,USD,13.930000,USD,4.600000,USD,Used,Note for condition 45,Club,Changed mind,t,UOSS,IOSS-56914,t,t,f,Store-15,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00193,ITEM00395,B0E7STG2659,SKU-8190,Phone Case,1,2025-01-27,2025-02-02,9,1,326.470000,USD,1.460000,,7.550000,USD,0.840000,USD,2.190000,USD,0.260000,USD,14.690000,USD,4.850000,USD,Club,Note for condition 12,Other,Delayed delivery,f,IOSS,IOSS-56140,f,t,f,Store-39,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00194,ITEM00396,B0E7STG1838,SKU-8046,Wireless Mouse,9,2025-01-28,2025-01-29,9,6,498.310000,USD,20.520000,,7.890000,USD,0.950000,USD,10.860000,USD,3.150000,USD,7.060000,USD,1.050000,USD,Refurbished,Note for condition 48,Refurbished Warrnty,Delayed delivery,t,UOSS,IOSS-49580,f,f,f,Store-36,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00194,ITEM00397,B0E7STG1936,SKU-5785,Bluetooth Speaker,5,2025-01-23,2025-01-31,5,5,239.800000,USD,26.410000,,3.060000,USD,0.680000,USD,16.430000,USD,0.620000,USD,17.450000,USD,3.680000,USD,Club,Note for condition 93,Mint,Found cheaper,t,UOSS,IOSS-23538,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00194,ITEM00398,B0E7STG1882,SKU-1378,Phone Case,4,2025-01-28,2025-01-29,6,3,233.570000,USD,33.620000,,6.320000,USD,1.840000,USD,0.090000,USD,2.830000,USD,8.510000,USD,4.940000,USD,Preorder,Note for condition 66,New,Found cheaper,t,UOSS,IOSS-61892,f,t,t,Store-97,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00194,ITEM00399,B0E7STG7588,SKU-8682,Wireless Mouse,2,2025-01-24,2025-02-02,6,0,414.060000,USD,12.140000,,0.940000,USD,0.810000,USD,17.940000,USD,3.650000,USD,11.930000,USD,0.720000,USD,Club,Note for condition 92,New,Found cheaper,f,UOSS,IOSS-17974,f,t,f,Store-91,MarketplaceFacilitator,Amazon Services
